Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Liberia,,N/A,1903,N/A,Blacks,1268,N/A,0,en
Beery Family History,"William Beery, Judith Beery Garber",N/A,1957,"Also includes some descendants of Otto Beery. He was born in 1859 at Langnau, Berne, Switzerland and immigrated to the United States ca. 1885. He married Mary McCleary in 1890 at Passaic, New Jersey. They had five children, 1891-1906. He died in 1918 at Wallington, New Jersey.",,794,N/A,0,en
Who's who in America,,N/A,1923,N/A,United States,3534,N/A,0,en
Resor och studier i U.S.A.,Adèle Heilborn,N/A,1969,N/A,"Students, Foreign",410,N/A,0,en
Report of the Secretary of the Commonwealth to the Governor and General Assembly of Virginia,Virginia. Secretary of the Commonwealth,N/A,1921,N/A,Virginia,470,N/A,0,en
Library Journal,"Melvil Dewey, Richard Rogers Bowker, L. Pylodet, Charles Ammi Cutter, Bertine Emma Weston, Karl Brown, Helen E. Wessells",N/A,2007,"Includes, beginning Sept. 15, 1954 (and on the 15th of each month, Sept.-May) a special section: School library journal, ISSN 0000-0035, (called Junior libraries, 1954-May 1961). Also issued separately.",Electronic journals,844,N/A,0,en
Machinists Monthly Journal,,N/A,1913,"Vols. 42-57 (1930-45) include separately paged reports of secretary-treasurer, auditor, roster of officials and other documents dealing with the activities of the association.",Machinists,1340,N/A,0,en
Outing,,N/A,1897,N/A,Outdoor recreation,670,N/A,0,en
Outing and the Wheelman,,N/A,1897,N/A,Sports,702,N/A,0,en
Catalog of the Avery Memorial Architectural Library of Columbia University,Avery Library,N/A,1968,N/A,Architecture,844,N/A,0,en
The Real Rosebud,Marjorie Weinberg,U of Nebraska Press,2004-01-01,"Her great-grandfather was a famed Lakota warrior, her father a buffalo hunter, and Rosebud Yellow Robe hosted a CBS radio show in New York City. From buffalo hunting to the hub of twentieth-century urban life, this book chronicles the momentous changes in the life of a prominent Plains Indian family over three generations. At the center of the story is Rosebud (1907?92), whose personal recollections, family memoirs, letters, and stories form the basis of this book. Rosebud?s father, Chauncey Yellow Robe, was the son of a Lakota chief and had a traditional childhood until he was sent to the Carlisle Indian School, where he became an advocate for Indian education and citizenship. He was instrumental in planning the 1927 ceremony that brought his daughter into national prominence?an induction of Calvin Coolidge into the Lakota tribe, capped by Rosebud placing a feathered war bonnet on the president?s head. Marjorie Weinberg follows the young woman from Rapid City, South Dakota, to New York City, where she became a noted lecturer and teller of Indian tales (and where her broadcasting career brought her name to the attention of Orson Welles, who may indeed have used her name for his famous sled in Citizen Kane). Reflecting a lifelong interest and a friendship that provided Weinberg access to family archives and a rich reservoir of family oral tradition, The Real Rosebud offers an intimate picture of a century and a half of a remarkable Lakota family.",Biography & Autobiography,148,N/A,0,en
International Catalogue of Scientific Literature [1901-1914],,N/A,1910,N/A,Classification,1062,N/A,0,en
Outing Magazine,"Poultney Bigelow, James Henry Worman, Ben James Worman, Caspar Whitney, Albert Britt",N/A,1897,N/A,Sports,640,N/A,0,en
If You Give a Dog a Donut,Laura Numeroff,Balzer + Bray,2011-10-04,"If you give a dog a donut, he’ll ask for some apple juice to go with it. When you give him the juice, he’ll drink it all up. Then, before you can say “Woof” . . . Dog is off on a backyard adventure! The exuberant dog who first appeared in if you give a pig a party is now the star of his very own book. Written in the irresistible “If You Give…” tradition, if you give a dog a donut is another home run from the beloved team of Laura Numeroff and Felicia Bond.",Juvenile Fiction,32,N/A,0,en
University of Iowa Extension Bulletin,University of Iowa. Division of Extension and University Services,N/A,1948,N/A,University extension,460,N/A,0,en
The Saturday Evening Post,,N/A,1912,N/A,Periodicals,938,N/A,0,en
Pharmaceutisches Central-Blatt,,N/A,1878,N/A,Chemistry,924,N/A,0,de
International Catalogue of Scientific Literature,,N/A,1910,N/A,Chemistry,1152,N/A,0,en
Berichte der Deutschen Chemischen Gesellschaft,,N/A,1888,N/A,Chemistry,834,N/A,0,de
Who's who in New England,Albert Nelson Marquis,N/A,1915,N/A,New England,1202,N/A,0,en
Memoirs,Ōsaka Daigaku. Sangyō Kagaku Kenkyūjo,N/A,1984,N/A,Research,670,N/A,0,en
Report,Virginia. Secretary of the Commonwealth,N/A,1921,N/A,,472,N/A,0,en
"Annual Report of the Secretary of the Commonwealth to the Governor and General Assembly of Virginia for the Year Ending Sept. 30, ...",Virginia. Secretary of the Commonwealth,N/A,1921,N/A,Virginia,470,N/A,0,en
Library of Congress Catalog: Motion Pictures and Filmstrips,Library of Congress,N/A,1968,N/A,Filmstrips,712,N/A,0,en
"Handbuch der anorganischen Chemie: Bd. 1. Abt. Die Elemente der sechsten Gruppe des periodischen Systems. 1921-27. 1 v. 2. Abt. Die Elemente der siebenten Gruppe des periodischen Systems. 1913. 3. Abt. Die Elemente der achten Gruppe des periodischen Systems: 1.T. Die Edelgase, von Eugen Rabinowitsch. 1928. 2.T.A. Eisen und seine Verbindungen. 1931-38. 2.T.B. Verbindungen des Eisens. 1935. 3.T. Kobalt und seine Verbindungen. 1935. 4.T. Nickel und seine Verbindungen. 1937-39",,N/A,1913,N/A,"Chemistry, Inorganic",922,N/A,0,de
"Handbuch der anorganischen Chemie: Bd. 1.Abt. Die Elemente der sechsten Gruppe des periodischen Systems. 1921-27. 2 v. 2.Abt. Die Elemente der siebenten Gruppe des periodischen Systems. 1913. 3. Abt. Die Elemente der achten Gruppe des periodischen Systems: 1.T. Die Edelgase, von Eugen Rabinowitsch. 1928. 2.T. A. Eisen und seine Verbindungen. 1931-38. 2.T. B. Verbindungen des Eisens. 1935. 3.T. Kobalt und seine Verbindungen. 1935. 4.T. Nickel und seine Verbindungen. 1937-39","Richard Wilhelm Heinrich Abegg, Friedrich Auerbach, Ivan Koppel",N/A,1913,N/A,"Chemistry, Inorganic",920,N/A,0,de
Encyclopedia of Plant Physiology,Wilhelm Ruhland,N/A,1955,N/A,Plant physiology,878,N/A,0,en
National 4-H Club News,,N/A,1951,N/A,4-H clubs,1214,N/A,0,en
Guide to American Graduate Schools,Harold Doughty,Penguin Group,1997,"Anyone faced with the overwhelming selection of graduate schools knows how valuable clear and concise information can be. And that's just what they'll get with this comprehensive guide, now fully updated and in its eighth edition. Every aspect of graduate study is covered, including: -- enrollments, locations, and housing situations for more than 1,200 accredited institutions-- fields of study offered by each institution-- admissions and degree requirements-- financial aid and grant opportunities-- details on scholarships, fellowships, assistantships, and internships.Organized in an easy-to-use format that allows for comparison among the schools and their programs, this guide is the perfect source to begin planning for higher education.",Education,676,N/A,0,en
Berichte der Deutschen Chemischen Gesellschaft,Deutsche Chemische Gesellschaft,N/A,1888,N/A,Chemistry,838,N/A,0,de
Berichte,Deutsche Chemische Gesellschaft,N/A,1888,N/A,Chemistry,834,N/A,0,de
Berichte der Deutschen Chemischen Gesellschaft,"Deutsche Chemische Gesellschaft, Berlin",N/A,1888,"Vols. 17-29, 1884-96, accompanied by ""Referate, Patente, Nekrologe"" (continued in Chemisches Zentralblatt); v. 33, 35, 54 accompanied by ""Sonderheft.""",Chemistry,834,N/A,0,de
An Anglo-Khassi Dictionary for the Use of Schools and Colleges,H. Roberts,N/A,1878,N/A,English language,336,N/A,0,en
2010-2011 College Admissions Data Sourcebook Index of Majors & Sports,,Wintergreen Orchard House,2010-09,N/A,Education,935,N/A,0,en
Berichte der Deutschen Chemischen Gesellschaft [etc.],Deutsche Chemische Gesellschaft,N/A,1879,N/A,Chemistry,1200,N/A,0,de
Statistical Yearbook,Savezni zavod za statistiku (Yugoslavia),N/A,1969,N/A,,858,N/A,0,en
Complete Guide to American Colleges and Universities,,N/A,1962,N/A,Universities and colleges,346,N/A,0,en
Comparative Guide to American Colleges,"James Cass, Max Birnbaum",HarperCollins Publishers,1991-08,N/A,Education,908,N/A,0,en
Jugoslovensko zanatstvo,Nenad Stavjel,N/A,1958,N/A,Artisans,162,N/A,0,en
"Emphasis, Art",Frank Wachowiak,N/A,1977,N/A,Education,270,N/A,0,en
The Lyric Book,Hal Leonard Corp,Hal Leonard Publishing Corporation,2001,"(Lyric Library). This exciting new book compiles the lyrics to more than 1,000 songs, in genres ranging from Broadway to jazz standards to early rock 'n' roll to rap to Tin Pan Alley to love songs to today's favorite hits! Highlights include: Adia * All I Ask of You * All You Need Is Love * Always * Amazed * And So It Goes * Angel * Barely Breathing * Beast of Burden * Beauty and the Beast * Bewitched * Brand New Day * Breathe * Building a Mystery * Can You Feel the Love Tonight * Can't Help Falling in Love * Come Rain or Come Shine * Could I Have This Dance * Crazy * A Day in the Life * Diamonds Are a Girl's Best Friend * Don't Fear the Reaper * Don't Get Around Much Anymore * Edelweiss * Eleanor Rigby * Endless Love * Every Breath You Take * Fast Car * Fields of Gold * The First Time Ever I Saw Your Face * Fly Me to the Moon * The Fool on the Hill * Forever Young * 4 Seasons of Loneliness * Friends in Low Places * Galileo * Genie in a Bottle * Gettin' Jiggy Wit It * Give Me One Reason * Grow Old with Me * Here, There and Everywhere * Hey Jude * Hold My Hand * How Am I Supposed to Live Without You * How Deep Is Your Love * I Don't Want to Wait * I Heard It Through the Grapevine * I Write the Songs * Imagine * Iris * Isn't It Romantic? * Joy to the World * King of Pain * Lady in Red * Let It Be * Love Me Tender * Luck Be a Lady * Lucy in the Sky with Diamonds * Mambo No. 5 (A Little Bit of ...) * Misty * Moon River * More Than Words * My Funny Valentine * My Girl * My Heart Will Go On * Our House * Owner of a Lonely Heart * Penny Lane * Piano Man * The Rainbow Connection * Rainy Days and Mondays * Real World * Reflection * Respect * Rhiannon * Ribbon in the Sky * The River of Dreams * Route 66 * Sgt. Pepper's Lonely Hearts Club Band * Sometimes When We Touch * Stella by Starlight * Stormy Weather * Strawberry Fields Forever * There's No Business like Show Business * 3 AM * Three Times a Lady * Time in a Bottle * Turn! Turn! Turn! * The Way We Were * We've Only Just Begun * What a Wonderful World * When I Fall in Love * Where Have All the Cowboys Gone? * A Whiter Shade of Pale * A Whole New World * With a Little Help from My Friends * Yesterday * You'll Be in My Heart * You're the Inspiration * You've Got a Friend * and hundreds more! Songs are presented alphabetically, and the book also includes an artist index, a songwriter index, and an index listing songs from musicals, movies and television.",Popular music,0,N/A,0,en
